CATEGORY,CND CODE,LEVEL,BOTTOM LEVEL YES/NO,CATEGORY DESCRIPTION ITALIAN,CND CODE DESCRIPTION ITALIAN,CATEGORY DESCRIPTION,CND CODE DESCRIPTION
Y,Y060619,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER GOMITO-POLSO-MANO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ELBOW-WRIST-HAND ORTHOSES
Y,Y060621,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER SPALLA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,SHOULDER ORTHOSES
Y,Y060624,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER SPALLA-GOMITO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,SHOULDER-ELBOW ORTHOSES
Y,Y060627,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER SPALLA-GOMITO-POLSO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,SHOULDER-ELBOW - WRIST ORTHOSES
Y,Y060630,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER SPALLA-GOMITO-POLSO-MANO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,SHOULDER-ELBOW-WRIST- HAND ORTHOSES
Y,Y060680,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER ARTO SUPERIORE - ACCESSORI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,UPPER LIMB ORTHOSES - ACCESSORIES
Y,Y060699,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER ARTO SUPERIORE - ALTRE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"ORTHOSES, UPPER EXTREMITY - OTHER"
Y,Y0612,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,"ORTESI PER ARTO INFERIORE (N.T.COD. En Iso 0612) (plantari, rialzi, docce, tutori, staffe)",DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"ORTHOSIS, LOWER EXTREMITY (INSOLES, LIFTS, SPLINTS, BRACES, CLAMPS)"
Y,Y061203,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER PIEDE (INCLUSI PLANTARI E INSERTI),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"ORTHOSES, FOOT (INCLUDING INSOLES AND INSERTS)"
Y,Y061206,4,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER CAVIGLIA-PIEDE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ANKLE-FOOT ORTHOSES
Y,Y06120601,5,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER CAVIGLIA-PIEDE PASSIVE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,PASSIVE ANKLE-FOOT ORTHOSES
Y,Y06120602,5,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER CAVIGLIA-PIEDE A RITORNO DI ENERGIA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ENERGY RETURN ANKLE-FOOT ORTHOSES
Y,Y061209,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER GINOCCHIO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,KNEE ORTHOSES
Y,Y061212,4,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER GINOCCHIO-CAVIGLIA-PIEDE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,KNEE-ANKLE-FOOT ORTHOSES
Y,Y06121201,5,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER GINOCCHIO-CAVIGLIA-PIEDE PASSIVE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,PASSIVE KNEE-ANKLE-FOOT ORTHOSES
Y,Y06121202,5,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER GINOCCHIO-CAVIGLIA-PIEDE A RITORNO DI ENERGIA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ENERGY RETURN ORTHOSES FOR KNEE-ANKLE-FOOT
Y,Y06121203,5,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER GINOCCHIO-CAVIGLIA-PIEDE ATTIVE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ACTIVE KNEE-ANKLE-FOOT ORTHOSES
Y,Y061215,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER ANCA (INCLUSE LE ORTESI PER ABDUZIONE),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,HIP ORTHOSES (INCLUDING ABDUCTION ORTHOSES)
Y,Y061216,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER ANCA-GINOCCHIO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,HIP-KNEE ORTHOSES
Y,Y061217,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI DI COSCIA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,THIGH ORTHOSES
Y,Y061218,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER ANCA-GINOCCHIO-CAVIGLIA-PIEDE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,HIP-KNEE-ANKLE-FOOT ORTHOSES
Y,Y061219,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI TORACO-LOMBO-SACRALE-ANCA-GINOCCHIO-CAVIGLIA-PIEDE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,CHEST-LUMB-SACRAL-HIP-KNEE-ANKLE-FOOT ORTHOSES
Y,Y061280,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER ARTO INFERIORE - ACCESSORI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,LOWER LIMB ORTHOSES - ACCESSORIES
Y,Y061299,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,ORTESI PER ARTO INFERIORE - ALTRE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,LOWER EXTREMITY ORTHOSES - OTHER
Y,Y0618,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI DI ARTO SUPERIORE (N.T.COD. En Iso 0618),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,UPPER EXTREMITY PROSTHESES
Y,Y061803,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI PARZIALI DI MANO (INCLUSE LE PROTESI DI DITA),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,PARTIAL HAND PROSTHESES (INCLUDING FINGERS PROSTHESES)
Y,Y061806,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI PER DISARTICOLAZIONE DI POLSO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,WRIST DISARTICULATION PROSTHESES
Y,Y061809,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI TRANSRADIALI (PER AMPUTAZIONE SOTTO IL GOMITO),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,TRANSRADIAL PROSTHESES (FOR AMPUTATION UNDER ELBOW)
Y,Y061812,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI PER DISARTICOLAZIONE DEL GOMITO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ELBOW DISARTICULATION PROSTHESES
Y,Y061815,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI TRANSOMERALI (PER AMPUTAZIONE SOPRA IL GOMITO),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,TRANSHUMERAL PROSTHESES (FOR AMPUTATION ABOVE ELBOW)
Y,Y061818,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI PER DISARTICOLAZIONE DI SPALLA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,SHOULDER DISARTICULATION PROSTHESES
Y,Y061899,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI DI ARTO SUPERIORE - ALTRE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,UPPER EXTREMITY PROSTHESES - OTHER
Y,Y0624,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI DI ARTO INFERIORE (N.T.COD. En Iso 0624),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,LOWER EXTREMITY PROSTHESES
Y,Y062403,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI PARZIALI DI PIEDE (INCLUSE LE PROTESI DEL DITO),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,FOOT PARTIAL PROSTHESES (INCLUDING TOE PROSTHESES)
Y,Y062409,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI TRANSTIBIALI (PER AMPUTAZIONE SOTTO IL GINOCCHIO),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,TRANSTIBIAL PROSTHESES (FOR AMPUTATION UNDER KNEE)
Y,Y062412,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI PER DISARTICOLAZIONE DEL GINOCCHIO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,KNEE DISARTICULATION PROSTHESES
Y,Y062415,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI TRANSFEMORALI (PER AMPUTAZIONE SOPRA IL GINOCCHIO),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,TRANSFEMORAL PROSTHESES (FOR AMPUTATION ABOVE KNEE)
Y,Y062418,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI PER DISARTICOLAZIONE DELL' ANCA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,HIP DISARTICULATION PROSTHESES
Y,Y062499,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI DI ARTO INFERIORE - ALTRE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,LOWER EXTREMITY PROSTHESES - OTHER
Y,Y0627,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI COSMETICHE E NON FUNZIONALI DI ARTO INFERIORE (N.T.COD. En Iso 0624/0627),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,COSMETIC AND NON-FUNCTIONAL LOWER LIMB PROSTHESES
Y,Y062703,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,RIEMPITIVO DI ESTETIZZAZIONE DI POLPACCIO E COSCIA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"AESTHETIC FILLERS, CALF AND THIGH"
Y,Y0630,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI NON DI ARTO (N.T.COD. En Iso 0630),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,NON-EXTREMITY PROSTHESES
Y,Y063018,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI MAMMARIE ESTERNE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,EXTERNAL BREAST PROSTHESES
Y,Y063021,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI OCULARI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,OCULAR PROSTHESES
Y,Y063099,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI NON DI ARTO - ALTRE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,NON-EXTREMITY PROSTHESES - OTHER
Y,Y0633,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,CALZATURE ORTOPEDICHE (N.T.COD. En Iso 0633),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ORTHOTIC SHOES
Y,Y063303,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,CALZATURE ORTOPEDICHE DI SERIE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,READY-MADE ORTHOTIC SHOES
Y,Y0699,3,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTESI E ORTESI - ALTRE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,EXTERNAL PROSTHESES AND ORTHOSES - OTHER
Y,Y09,2,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA CURA PERSONALE (N.T.COD. En ISO 09),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,PERSONAL CARE AIDS
Y,Y0903,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,"VESTITI, CALZATURE E RIVESTIMENTI PER PROTESI (N.T.COD. En Iso 0903)",DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"CLOTHES, FOOTWEAR AND COVERS FOR PROSTHESES"
Y,Y090312,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,GUANTI E MANOPOLE PER PROTESI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,GLOVES AND HANDLES FOR PROSTHESES
Y,Y090327,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,CALZE PER PROTESI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,SOCKS FOR PROSTHESES
Y,Y090342,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,SCARPE E STIVALI PER PROTESI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,SHOES AND BOOTS FOR PROSTHESES
Y,Y090399,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,"VESTITI, CALZATURE E RIVESTIMENTI PER PROTESI - ALTRI",DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"CLOTHES, FOOTWEAR AND COVERS FOR PROSTHESES - OTHER"
Y,Y0906,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA PROTEZIONE DEL CORPO (N.T.COD. En Iso 0906),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,BODY PROTECTION DEVICES
Y,Y090612,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,PROTEZIONI DEL BRACCIO E DEL GOMITO,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ARM AND ELBOW PROTECTIONS
Y,Y090618,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,"PROTEZIONI DELLA GAMBA E DEL GINOCCHIO, INCLUSE CALZE PER GAMBE AMPUTATE",DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,LEG AND KNEE PROTECTIONS (INCLUDING SOCKS FOR AMPUTATED LEGS)
Y,Y090699,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA PROTEZIONE DEL CORPO - ALTRI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,DEVICES FOR BODY PROTECTION - OTHER
Y,Y0912,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER EVACUAZIONE (N.T.COD. En Iso 0912),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,DEJECTION DEVICES
Y,Y091203,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,SEDIE PER WC E DOCCIA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"CHAIRS, TOILET AND SHOWER"
Y,Y091209,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,SEDILI COPRIWATER,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,TOILET SEATS
Y,Y091212,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,SGABELLI WC,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,TOILET STOOLS
Y,Y091215,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,RIALZI STABILIZZANTI PER WC,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"TOILET SEATS, RAISED"
Y,Y091299,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER EVACUAZIONE - ALTRI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,DEJECTION DEVICES - OTHER
Y,Y0933,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,"AUSILI PER LAVARSI, PER FARE IL BAGNO E LA DOCCIA (N.T.COD. En Iso 0933)",DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"WASHING, BATHING AND SHOWERING DEVICES"
Y,Y093303,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,SEDILI FISSI E GIREVOLI PER DOCCIA E VASCA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,FIXED AND ROTARY CHAIRS FOR BATH AND SHOWER
Y,Y093312,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,BARELLE PER DOCCIA,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,SHOWER STRETCHERS
Y,Y093399,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,"AUSILI PER LAVARSI, PER FARE IL BAGNO E LA DOCCIA - ALTRI",DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"WASHING, BATHING AND SHOWERING DEVICES - OTHER"
Y,Y0999,3,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA CURA PERSONALE - ALTRI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,PERSONAL CARE AIDS - OTHER
Y,Y12,2,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA MOBILITA' PERSONALE (N.T.COD. En Iso 12),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,PERSONAL MOBILITY DEVICES
Y,Y1203,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA DEAMBULAZIONE UTILIZZATI CON UN BRACCIO (N.T.COD. En Iso 1203),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"WALKING DEVICES, ONE-HANDED OPERATION"
Y,Y120303,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,BASTONI PER NON VEDENTI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,WHITE STICKS FOR BLIND PERSONS
Y,Y120306,4,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,STAMPELLE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,WALKING CRUTCHES
Y,Y12030601,5,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,STAMPELLE CANADESI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ELBOW CRUTCHES
Y,Y12030602,5,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,STAMPELLE CON APPOGGIO ANTIBRACHIALE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,CRUTCHES WITH ANTIBRACHIAL SUPPORT
Y,Y12030603,5,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,STAMPELLE CON APPOGGIO SOTTOASCELLARE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,CRUTCHES WITH UNDER-AXLE SUPPORT
Y,Y120315,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,TRIPODI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,TRIPODS
Y,Y120318,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,QUADRIPODI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,QUADRIPODS
Y,Y120380,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA DEAMBULAZIONE UTILIZZATI CON UN BRACCIO - ACCESSORI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,ONE ARM MANIPULATED WALKING AIDS - ACCESSORIES
Y,Y120399,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA DEAMBULAZIONE UTILIZZATI CON UN BRACCIO - ALTRI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"WALKING DEVICES, ONE-HANDED OPERATION - OTHER"
Y,Y1206,3,NO,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA DEAMBULAZIONE UTILIZZATI CON DUE BRACCIA (N.T.COD. En Iso 1206),DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"WALKING DEVICES, TWO-HANDED OPERATION"
Y,Y120603,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,DEAMBULATORI CON QUATTRO PUNTALI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"WALKING FRAMES, 4 TIPS"
Y,Y120606,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,DEAMBULATORI A RUOTE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,WHEELED WALKER
Y,Y120609,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,DEAMBULATORI A SEDILE CON QUATTRO RUOTE,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,"WALKING FRAMES WITH CHAIR, 4 WHEELS"
Y,Y120612,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,GIRELLI DEAMBULATORI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,WALKING TROLLEYS
Y,Y120680,4,YES,DISPOSITIVI PER PERSONE CON DISABILITA’ NON COMPRESI IN ALTRE CATEGORIE,AUSILI PER LA DEAMBULAZIONE UTILIZZATI CON DUE BRACCIA - ACCESSORI,DEVICES FOR PERSONS WITH DISABILITIES NOT INCLUDED IN OTHER CATEGORIES,TWO ARMS MANIPULATED WALKING AIDS - ACCESSORIES
